allyBaronKills,allyDragonKills,allyInhibitorKills,allySide,allyTowerKills,assists,ccScore,champLevel,championClass,championID,championMastery,championName,damageToChampions,damageToObjectives,deaths,enemyBaronKills,enemyDragonKills,enemyInhibitorKills,enemyTowerKills,firstBaron,firstBlood,firstBloodAssist,firstBloodKill,firstDragon,firstInhibitor,firstInhibitorAssist,firstTower,firstTowerAssist,fiveMinuteGoldDelta,fiveMinuteXPDelta,goldEarned,kills,matchId,riftHerald,summonerName,totalHealed,visionScore,visionWardsPurchased,wardKills,win
1,4,0,Red,3,10,1321,18,Mage,None,710094,Anivia,41261,9645,5,2,3,5,Blue,10,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-194.0999999999999,127.5,17753,8,3220290548,None,Softly Scrambled,20030,49,2,5,0
0,1,0,Blue,1,8,819,14,Mage,None,710094,Anivia,16885,2084,7,1,3,1,Red,7,Enemy,Ally,False,False,Ally,Enemy,False,Ally,False,-476.20000000000005,316.70000000000005,9685,5,3220218095,Ally,Softly Scrambled,1845,22,5,1,0
1,1,1,Red,7,11,841,16,Mage,None,710094,Anivia,18104,8327,3,0,3,0,Blue,6,Ally,Enemy,False,False,Enemy,Ally,False,Enemy,False,324.9000000000001,193.5999999999999,12962,8,3220137425,Ally,Softly Scrambled,5020,22,4,5,1
0,1,2,Blue,7,5,673,14,Mage,None,710094,Anivia,10329,1618,2,0,2,0,Red,1,None,Ally,False,False,Enemy,Ally,True,Ally,False,-57.09999999999991,559.8,8975,4,3220144480,Ally,Softly Scrambled,3128,32,2,7,1
0,1,0,Blue,0,1,440,11,Mage,None,710094,Anivia,5854,2597,4,0,2,1,Red,9,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-217.79999999999995,371.0999999999999,5595,1,3219673882,Enemy,Softly Scrambled,353,12,2,0,0
0,3,0,Blue,3,10,51,9,Tank,None,5978,Leona,3218,3311,4,0,0,0,Red,1,None,Ally,False,False,Ally,None,None,Enemy,False,-126.0,-540.9000000000001,4958,0,3219669011,Enemy,Softly Scrambled,437,36,7,6,1
3,4,2,Blue,10,12,903,17,Mage,None,710094,Anivia,10138,8841,2,0,2,0,Red,3,Ally,Ally,False,False,Enemy,Ally,False,Ally,False,129.79999999999995,171.70000000000005,11779,1,3219662665,Ally,Softly Scrambled,6725,53,5,4,1
1,1,1,Blue,9,12,692,15,Mage,None,710094,Anivia,17051,6439,1,0,3,0,Red,5,Ally,Enemy,False,False,Enemy,Ally,True,Enemy,False,-138.20000000000005,526.3,10776,6,3219596261,Ally,Softly Scrambled,4744,23,1,5,1
1,2,1,Red,9,21,882,16,Mage,None,710094,Anivia,26245,11094,6,0,2,1,Blue,6,Ally,Ally,False,False,Enemy,Enemy,False,Enemy,False,140.9000000000001,-44.59999999999991,11931,7,3219399214,Enemy,Softly Scrambled,4403,16,1,2,1
1,4,1,Red,8,11,1247,18,Mage,None,710094,Anivia,18226,8820,3,0,1,1,Blue,4,Ally,Ally,False,False,Ally,Enemy,False,Ally,False,-53.09999999999991,-467.0999999999999,13391,6,3219394627,Enemy,Softly Scrambled,2721,41,2,3,1
1,1,0,Blue,6,5,92,17,Mage,None,37204,Ryze,10552,16470,5,1,3,1,Red,8,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,201.79999999999995,420.29999999999995,13239,3,3206532436,Ally,Emiria,1773,34,4,6,0
1,3,0,Blue,3,2,18,12,Mage,None,37204,Ryze,4951,13399,1,0,0,0,Red,1,Ally,Enemy,False,False,Ally,None,None,Ally,True,686.8,-82.79999999999995,6934,1,3206497900,Ally,Emiria,0,12,1,1,1
0,0,0,Red,0,1,22,10,Mage,None,37204,Ryze,4253,0,4,0,2,1,Blue,9,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,-99.0,599.2,4554,0,3206524169,Enemy,Emiria,0,10,1,3,0
1,1,0,Blue,1,3,447,12,Marksman,None,156248,Ashe,14451,5496,8,0,3,1,Red,10,Ally,Ally,False,False,Ally,Enemy,False,Enemy,False,55.59999999999991,520.9000000000001,8269,2,3206490494,Enemy,Emiria,1173,16,1,1,0
0,1,0,Red,0,1,33,11,Mage,None,37204,Ryze,3650,224,3,1,2,1,Blue,9,Enemy,Enemy,False,False,Ally,Enemy,False,Enemy,False,104.90000000000009,-113.59999999999991,5733,0,3204691855,Enemy,Emiria,0,12,0,2,0
0,0,0,Blue,1,7,202,11,Support,None,42854,Soraka,4928,294,9,1,4,4,Red,11,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-267.29999999999995,520.0,6397,1,3204683943,Enemy,Emiria,11250,45,6,4,0
1,2,2,Blue,9,10,56,16,Mage,None,37204,Ryze,9711,8816,4,0,1,0,Red,2,Ally,Ally,False,False,Ally,Ally,False,Enemy,False,-432.5,-273.0,10202,3,3204629087,Enemy,Emiria,1875,22,3,0,1
0,0,0,Blue,0,1,22,12,Mage,None,37204,Ryze,7072,3441,4,0,2,2,Red,9,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,-342.0999999999999,-291.79999999999995,7436,2,3204616037,Enemy,Emiria,0,17,4,1,0
0,2,0,Red,5,12,49,15,Mage,None,37204,Ryze,20364,9858,5,1,2,0,Blue,5,Enemy,Enemy,False,False,Enemy,None,None,Enemy,False,-2.0,-336.0,12436,8,3204583183,Enemy,Emiria,508,26,3,3,1
0,0,0,Blue,0,1,34,13,Marksman,None,46369,Corki,9761,3009,0,0,3,2,Red,10,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,115.5,200.4000000000001,6056,0,3204304510,Enemy,Emiria,712,9,1,0,0
1,4,2,Red,10,4,407,13,Mage,None,1679213,Zyra,16608,3794,2,0,0,0,Blue,0,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,46.0,-153.5,9899,10,3215641226,Ally,1aphrodite1,3740,66,3,11,1
0,1,0,Blue,1,3,233,9,Mage,None,1679213,Zyra,9855,748,11,0,2,1,Red,7,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-369.29999999999995,59.799999999999955,5307,1,3215546825,Enemy,1aphrodite1,712,33,1,4,0
0,0,0,Blue,2,7,80,13,Mage,None,41566,Morgana,8352,2756,15,2,4,3,Red,10,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-291.9000000000001,-412.0999999999999,7604,0,3215580194,Enemy,1aphrodite1,3485,64,4,6,0
0,2,0,Blue,4,10,189,12,Mage,None,1679213,Zyra,21051,2081,12,1,3,1,Red,7,Enemy,Enemy,False,False,Ally,Enemy,False,Ally,False,-218.29999999999995,-566.7,7756,0,3215504611,None,1aphrodite1,1343,71,3,5,0
1,4,4,Blue,11,10,257,14,Mage,None,1679213,Zyra,15049,5292,8,0,0,0,Red,2,Ally,Ally,False,False,Ally,Ally,False,Ally,False,7.599999999999909,-117.40000000000009,8863,3,3194947728,Ally,1aphrodite1,1515,39,1,6,1
0,3,0,Blue,5,14,214,13,Mage,None,1679213,Zyra,17659,2686,10,1,1,1,Red,6,Enemy,Enemy,False,False,Ally,Enemy,False,Ally,False,-598.5999999999999,-475.0999999999999,8830,1,3194934196,Ally,1aphrodite1,1519,70,2,6,0
0,1,1,Blue,8,13,165,12,Mage,None,1679213,Zyra,14215,2649,5,0,1,0,Red,0,None,Enemy,False,False,Enemy,Ally,False,Ally,False,-342.5999999999999,-242.0999999999999,8613,3,3146816680,Ally,1aphrodite1,677,46,1,5,1
0,3,0,Red,2,13,828,15,Mage,None,1679213,Zyra,32519,1732,8,1,1,4,Blue,11,Enemy,Enemy,False,False,Ally,Enemy,False,Enemy,False,-111.5,440.9000000000001,13561,8,3132801689,None,1aphrodite1,3079,75,1,5,0
0,0,0,Blue,4,8,301,10,Mage,None,1679213,Zyra,11306,3229,2,0,1,0,Red,1,None,Ally,False,True,Enemy,None,None,Ally,True,-18.90000000000009,-417.5999999999999,7620,4,3132763964,None,1aphrodite1,579,38,1,3,1
0,0,0,Red,2,6,259,12,Mage,None,1679213,Zyra,18571,3515,9,0,3,2,Blue,11,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,202.5,-228.9000000000001,8578,2,3132736458,Enemy,1aphrodite1,1432,42,1,1,0
0,4,3,Red,11,29,636,17,Mage,None,1679213,Zyra,42039,7956,11,1,0,0,Blue,3,Enemy,Enemy,False,False,Ally,Ally,False,Enemy,False,-363.29999999999995,-349.79999999999995,16693,10,3124128839,None,1aphrodite1,3311,91,1,7,1
0,2,1,Blue,7,11,362,17,Fighter,None,2410,RekSai,28908,21212,10,2,3,0,Red,4,Enemy,Enemy,False,False,Enemy,Ally,True,Ally,False,272.5999999999999,538.5999999999999,15345,13,3217262587,None,13th Rooks,17454,25,0,5,0
0,1,0,Blue,1,0,69,10,Fighter,None,2410,RekSai,4877,3491,4,0,0,0,Red,2,None,Enemy,False,False,Ally,None,None,Enemy,False,79.79999999999995,540.3,5543,0,3217239613,None,13th Rooks,1488,5,0,0,0
0,1,0,Blue,2,9,149,14,Marksman,None,2952,Caitlyn,35797,3980,9,2,4,3,Red,10,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,18.90000000000009,364.0,14603,9,3216690513,None,13th Rooks,3761,16,0,2,0
0,3,3,Red,11,12,76,12,Marksman,None,2952,Caitlyn,17456,22903,4,0,0,0,Blue,0,None,Ally,False,False,Ally,Ally,False,Ally,False,-110.5,386.4000000000001,11860,10,3216565860,Ally,13th Rooks,3171,9,0,4,1
0,1,0,Red,2,4,283,14,Fighter,None,2410,RekSai,23790,9310,5,1,2,2,Blue,9,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,340.5,-193.29999999999995,13786,15,3216560171,Enemy,13th Rooks,13836,16,0,1,0
0,2,0,Red,4,3,246,13,Fighter,None,2410,RekSai,10677,9662,6,0,0,0,Blue,2,None,Ally,False,True,Ally,None,None,Enemy,False,340.0,580.0999999999999,9276,5,3216534699,Ally,13th Rooks,10498,17,2,3,1
0,0,0,Red,0,3,246,12,Fighter,None,2410,RekSai,12839,2717,9,1,4,3,Blue,11,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-15.099999999999909,544.7,9585,7,3216478990,Enemy,13th Rooks,9066,19,2,4,0
0,1,0,Blue,1,5,308,13,Fighter,None,2410,RekSai,16221,12907,7,1,3,3,Red,11,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,263.79999999999995,-148.0,10161,9,3216443440,Enemy,13th Rooks,12180,26,4,4,0
1,4,1,Red,8,12,95,16,Marksman,None,2952,Caitlyn,44302,21143,3,0,0,0,Blue,1,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,50.40000000000009,-590.9000000000001,16113,17,3216417307,Ally,13th Rooks,6686,13,0,2,1
0,2,0,Red,4,3,322,13,Fighter,None,2410,RekSai,8860,11906,4,0,1,0,Blue,0,None,Ally,False,False,Enemy,None,None,Ally,False,3.900000000000091,581.9000000000001,8897,5,3216411326,None,13th Rooks,13270,24,2,0,1
1,4,1,Blue,8,9,143,16,Mage,None,1980,Ahri,27707,4002,8,1,1,0,Red,4,Enemy,Ally,False,True,Enemy,Ally,False,Enemy,False,-498.0,-682.9000000000001,12885,9,3167315929,Enemy,13th Rooks,3051,16,3,3,1
1,2,3,Blue,11,5,41,16,Fighter,None,20831,Renekton,18913,10290,5,0,1,0,Red,0,Ally,Ally,False,True,Ally,Ally,True,Ally,False,210.0,-167.29999999999995,12848,7,3187535998,Ally,DeviI,4990,16,0,1,1
0,0,0,Red,2,6,291,9,Fighter,None,124742,LeeSin,4327,11976,5,0,3,2,Blue,9,None,Enemy,False,False,Enemy,Enemy,False,Ally,False,-319.79999999999995,-602.0,5639,0,3123861824,Ally,DeviI,4904,8,2,0,0
0,0,0,Red,1,3,73,9,Support,None,8824,Pyke,3272,1536,5,1,2,1,Blue,6,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,287.0,-204.0,4871,1,3123807089,Ally,DeviI,1972,18,5,4,0
1,3,2,Red,10,8,124,13,Support,None,8824,Pyke,7368,804,9,0,0,0,Blue,1,Ally,Enemy,False,False,Ally,Ally,False,Ally,True,62.40000000000009,369.9000000000001,10643,5,3122896673,None,DeviI,2723,54,8,9,1
0,1,0,Red,0,4,140,12,Support,None,8824,Pyke,7760,1023,4,1,2,3,Blue,11,Enemy,Enemy,False,False,Ally,Enemy,False,Enemy,False,-24.59999999999991,501.0999999999999,9946,10,3122870131,Enemy,DeviI,7012,22,2,8,0
0,3,0,Blue,1,6,69,11,Support,None,2104,Rakan,7683,2222,6,1,0,1,Red,5,Enemy,Ally,False,True,Ally,Enemy,False,Enemy,False,-377.0,-363.5999999999999,7914,3,3122811223,Enemy,DeviI,5452,54,4,9,0
0,2,0,Red,4,14,106,14,Mage,None,10818,Morgana,11030,2246,7,2,2,2,Blue,8,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-525.0999999999999,-221.9000000000001,9386,3,3122736093,Ally,DeviI,3838,64,6,7,0
2,4,2,Red,7,25,185,16,Support,None,28471,Thresh,13234,3808,19,0,2,1,Blue,7,Ally,Enemy,False,False,Ally,Ally,True,Ally,True,-21.40000000000009,-97.09999999999991,11765,4,3122475083,Enemy,DeviI,1129,58,6,7,0
0,2,3,Red,11,6,87,11,Support,None,8824,Pyke,5161,6296,0,0,0,0,Blue,0,None,Ally,False,False,Ally,Ally,False,Ally,False,309.29999999999995,447.0999999999999,7269,3,3122448835,Ally,DeviI,3299,36,4,7,1
2,5,4,Blue,11,15,199,18,Support,None,8824,Pyke,17367,5128,8,0,1,1,Red,5,Ally,Enemy,False,False,Enemy,Ally,False,Enemy,False,3.599999999999909,202.20000000000005,18559,16,3122408370,Ally,DeviI,16176,67,7,4,1
0,0,0,Blue,1,1,36,9,Marksman,None,42227,Caitlyn,7909,456,3,0,1,2,Red,9,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-186.4000000000001,-475.9000000000001,6789,4,3122411326,None,DeviI,1327,13,1,1,0
0,0,0,Blue,1,9,633,14,Mage,None,3591,Cassiopeia,13154,2110,9,0,3,3,Red,11,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,152.9000000000001,-187.5999999999999,9318,6,3132254085,Enemy,RamsesTheRad,2293,19,3,0,0
0,0,0,Red,0,1,68,8,Tank,None,9785,JarvanIV,4345,0,12,0,2,1,Blue,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-482.29999999999995,-559.2,3888,1,3132157385,Enemy,RamsesTheRad,548,3,0,0,0
0,1,1,Blue,7,10,546,15,Marksman,None,9740,Ashe,22828,11201,9,1,3,1,Red,9,Enemy,Enemy,False,False,Enemy,Ally,True,Ally,False,-143.20000000000005,-364.5,15832,15,3132086126,Enemy,RamsesTheRad,2591,33,4,2,0
1,1,1,Blue,9,15,94,17,Fighter,None,9112,Irelia,24710,10363,7,1,4,0,Red,5,Enemy,Ally,False,False,Enemy,Ally,True,Enemy,False,-2.099999999999909,392.9000000000001,15502,10,3131258751,Enemy,RamsesTheRad,11143,28,3,1,1
0,1,1,Red,10,16,67,17,Marksman,None,6499,Lucian,32137,27915,10,1,4,2,Blue,9,Enemy,Ally,False,True,Enemy,Ally,True,Ally,False,558.2,-394.4000000000001,16963,13,3131234380,Ally,RamsesTheRad,5076,36,5,5,0
0,1,1,Blue,6,14,245,15,Fighter,None,4305,RekSai,23151,16779,5,1,3,0,Red,4,Enemy,Enemy,False,False,Enemy,Ally,True,Enemy,False,-130.20000000000005,-381.29999999999995,14235,14,3128789504,None,RamsesTheRad,12428,28,5,2,1
3,1,5,Blue,11,16,268,17,Fighter,None,4305,RekSai,19836,15953,13,0,4,2,Red,5,Ally,Ally,False,False,Enemy,Enemy,False,Enemy,False,-233.79999999999995,-579.2,13756,6,3128765369,Enemy,RamsesTheRad,11570,26,3,2,0
0,0,0,Blue,0,3,155,9,Fighter,None,4305,RekSai,7311,1549,9,0,1,3,Red,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,966.0,1046.4,6309,5,3128003064,Enemy,RamsesTheRad,3787,14,2,1,0
1,2,3,Red,11,10,234,16,Fighter,None,4305,RekSai,18988,17187,5,0,2,0,Blue,5,Ally,Enemy,False,False,Ally,Ally,True,Ally,False,424.70000000000005,97.09999999999991,14571,13,3127971197,Ally,RamsesTheRad,18271,34,3,3,1
0,1,2,Red,8,10,74,15,Marksman,None,6499,Lucian,19162,9440,12,2,4,1,Blue,7,Enemy,Ally,False,False,Enemy,Ally,True,Ally,False,-459.70000000000005,-548.8,12055,2,3127905580,None,RamsesTheRad,3644,28,3,1,0
0,0,0,Blue,4,2,131,13,Mage,None,570,TwistedFate,9808,870,12,1,4,2,Red,9,Enemy,Ally,False,False,Enemy,Enemy,False,Ally,False,87.59999999999991,-76.20000000000005,8087,2,3127891372,Enemy,RamsesTheRad,1212,20,2,0,0
1,3,1,Blue,9,5,35,13,Fighter,None,84216,Mordekaiser,15352,15740,3,0,1,0,Red,0,Ally,Ally,False,False,Ally,Ally,False,Ally,False,-135.4000000000001,508.9000000000001,9947,3,3057038495,Ally,iluvvivi,9067,6,0,0,1
0,0,0,Red,4,1,80,13,Fighter,None,84216,Mordekaiser,12358,6136,8,0,3,2,Blue,9,None,Ally,False,False,Enemy,Enemy,False,Ally,False,-281.5,-397.0,9096,3,3012530786,Ally,iluvvivi,6796,6,1,2,0
0,0,0,Red,0,0,0,6,Fighter,None,84216,Mordekaiser,3678,0,4,1,2,1,Blue,9,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-258.0,129.70000000000005,4274,0,3010555167,Enemy,iluvvivi,1394,4,0,1,0
0,0,0,Blue,1,0,81,12,Fighter,None,84216,Mordekaiser,13643,3081,4,0,3,2,Red,8,None,Ally,False,False,Enemy,Enemy,False,Ally,False,-23.40000000000009,229.29999999999995,8290,2,3010517641,Enemy,iluvvivi,5980,8,0,1,0
1,3,1,Red,6,12,157,15,Fighter,None,84216,Mordekaiser,24428,8756,9,0,2,1,Blue,6,Ally,Ally,False,False,Ally,Ally,False,Ally,True,362.9000000000001,636.7,11493,7,3010487225,Ally,iluvvivi,9818,11,0,2,0
1,4,3,Red,11,8,125,14,Mage,None,10848,Karthus,19066,6606,5,0,0,0,Blue,2,Ally,Ally,False,False,Ally,Ally,True,Ally,False,104.29999999999995,504.0,9791,3,3010424420,Ally,iluvvivi,6964,19,1,2,1
0,1,0,Blue,3,3,244,15,Fighter,None,84216,Mordekaiser,23192,3622,8,2,4,1,Red,9,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,165.4000000000001,721.9000000000001,9935,2,3010394149,Enemy,iluvvivi,10075,16,0,2,0
2,4,2,Red,11,10,321,18,Fighter,None,84216,Mordekaiser,37265,29383,8,0,4,0,Blue,4,Ally,Enemy,False,False,Enemy,Ally,False,Ally,False,-172.4000000000001,-1.5,16721,9,3010361245,Enemy,iluvvivi,14999,23,0,8,1
2,1,1,Red,8,15,169,17,Fighter,None,84216,Mordekaiser,28961,23916,9,0,4,0,Blue,6,Ally,Ally,False,False,Enemy,Ally,False,Ally,False,66.29999999999995,450.70000000000005,15517,10,3010341345,Ally,iluvvivi,14427,14,0,2,1
0,1,0,Red,2,6,122,15,Fighter,None,84216,Mordekaiser,27755,4951,10,1,4,2,Blue,9,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-70.5,346.5999999999999,10502,3,3010302695,None,iluvvivi,12152,19,0,5,0
1,2,3,Red,10,14,357,18,Fighter,None,84216,Mordekaiser,34880,32135,6,0,4,0,Blue,6,Ally,Ally,False,False,Enemy,Ally,False,Ally,True,22.0,385.20000000000005,17200,9,3010282521,Ally,iluvvivi,16225,15,0,3,1
0,1,0,Red,2,9,104,9,Support,None,101933,Thresh,4967,449,3,0,0,0,Blue,0,None,Ally,False,False,Ally,None,None,Ally,False,8.5,-315.29999999999995,4308,1,3220657240,None,Waterloo UZI,1030,18,4,2,1
0,1,0,Red,0,2,14,14,Marksman,None,61443,Lucian,18292,1753,9,0,4,0,Blue,9,None,Enemy,False,False,Ally,None,None,Enemy,False,-170.0999999999999,-229.4000000000001,12566,11,3220653074,Enemy,Waterloo UZI,1989,30,2,4,0
1,2,0,Blue,3,11,157,15,Fighter,None,2919,Shyvana,25068,17195,5,1,1,1,Red,6,Enemy,Ally,False,False,Ally,Enemy,False,Enemy,False,292.0999999999999,90.59999999999991,11030,4,3220618305,None,Waterloo UZI,11691,20,5,1,0
0,1,1,Red,8,18,313,12,Mage,None,17534,Fiddlesticks,21640,2731,2,0,0,0,Blue,1,None,Enemy,False,False,Ally,Ally,False,Ally,False,122.0,-574.2,8765,6,3220585087,Ally,Waterloo UZI,2173,29,2,3,1
1,4,3,Red,9,22,377,14,Tank,None,13626,Zac,13418,2289,12,1,1,1,Blue,7,Ally,Ally,False,False,Ally,Ally,False,Ally,False,-306.5,12.599999999999909,10215,2,3220548689,Ally,Waterloo UZI,15199,35,2,2,0
0,1,0,Red,4,15,119,12,Support,None,101933,Thresh,11123,2553,8,0,2,3,Blue,9,None,Ally,False,False,Ally,Enemy,False,Ally,False,-144.20000000000005,-249.5,9426,7,3220543691,Enemy,Waterloo UZI,3972,46,2,7,0
1,4,3,Blue,11,8,168,15,Tank,None,35674,JarvanIV,16713,13638,7,0,1,0,Red,6,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,-59.09999999999991,370.70000000000005,13710,11,3219982814,Ally,Waterloo UZI,3562,29,9,1,1
0,0,0,Blue,5,4,36,10,Mage,None,26651,Brand,15889,1789,1,0,1,0,Red,0,None,Enemy,False,False,Enemy,None,None,Ally,False,65.59999999999991,486.0999999999999,7843,9,3220019959,Ally,Waterloo UZI,546,23,2,1,1
2,4,6,Red,11,6,536,16,Assassin,None,100193,Shaco,18690,20344,6,0,0,1,Blue,4,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,-170.0999999999999,415.20000000000005,12796,8,3218428345,Enemy,Waterloo UZI,9414,11,1,2,1
0,0,0,Red,1,4,382,14,Assassin,None,100193,Shaco,17148,5253,6,0,4,2,Blue,7,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,242.79999999999995,-225.0,9224,4,3218412691,Enemy,Waterloo UZI,1623,14,0,3,0
0,1,0,Red,5,10,91,16,Fighter,None,10473,Renekton,28675,14947,8,1,4,1,Blue,6,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,-99.5,-133.70000000000005,13668,7,3218355857,Enemy,Waterloo UZI,7125,14,0,1,0
1,3,1,Red,8,13,156,15,Mage,None,237228,Azir,13278,13672,4,0,1,0,Blue,4,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,-361.9000000000001,-186.70000000000005,10869,5,3174109582,Enemy,Neomws,2262,16,2,0,1
1,2,0,Blue,6,3,161,17,Mage,None,237228,Azir,17635,14814,5,1,3,2,Red,9,Ally,Enemy,False,False,Enemy,Enemy,False,Ally,False,160.5,207.79999999999995,13359,6,3142652118,Ally,Neomws,827,19,1,2,0
0,0,0,Red,1,0,168,13,Mage,None,237228,Azir,11211,5246,5,1,3,2,Blue,10,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-330.0,-296.5999999999999,8393,2,3142641017,Enemy,Neomws,781,18,1,0,0
0,1,0,Red,1,9,260,16,Mage,None,237228,Azir,22235,6102,5,0,0,1,Blue,9,None,Enemy,False,False,Ally,Enemy,False,Enemy,False,-331.5,-76.09999999999991,12367,7,3142639736,Enemy,Neomws,724,12,2,1,0
0,1,0,Blue,6,0,103,13,Mage,None,237228,Azir,7877,4341,3,0,0,0,Red,0,None,Ally,False,False,Ally,None,None,Ally,False,2.5,502.4000000000001,7735,3,3142591244,Ally,Neomws,1141,10,3,0,1
1,4,2,Red,10,7,217,16,Mage,None,237228,Azir,18382,16563,6,0,0,0,Blue,1,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,-300.79999999999995,-200.29999999999995,13556,9,3142566168,None,Neomws,3271,25,5,2,1
0,1,1,Blue,7,3,180,15,Mage,None,237228,Azir,13689,9266,5,1,2,0,Red,2,Enemy,Ally,False,False,Ally,Ally,False,Ally,False,-289.79999999999995,-125.70000000000005,12038,6,3142560342,Ally,Neomws,1855,24,3,1,1
3,3,3,Red,11,13,421,18,Mage,None,237228,Azir,49643,24154,10,0,4,2,Blue,7,Ally,Enemy,False,False,Enemy,Enemy,False,Ally,False,168.5,409.0999999999999,23069,13,3141069486,None,Neomws,7429,44,3,7,1
0,1,1,Blue,7,1,45,10,Mage,None,237228,Azir,3484,2573,0,0,0,0,Red,0,None,Ally,False,False,Ally,Ally,False,Ally,False,129.29999999999995,281.79999999999995,6089,2,3141067730,None,Neomws,277,4,1,0,1
0,2,0,Red,3,4,205,14,Mage,None,237228,Azir,13924,4220,7,1,3,1,Blue,8,Enemy,Ally,False,True,Enemy,Enemy,False,Ally,False,157.9000000000001,-27.299999999999955,9818,1,3141073423,Enemy,Neomws,1364,17,0,4,0
1,2,3,Blue,9,4,141,16,Mage,None,237228,Azir,19607,10835,3,0,0,0,Red,0,Ally,Ally,False,False,Ally,Ally,True,Ally,False,-2.900000000000091,-189.20000000000005,12831,12,3141049559,Ally,Neomws,1243,9,3,0,1
2,1,1,Red,7,10,91,17,Marksman,None,11335,Lucian,43307,22935,11,0,3,1,Blue,8,Ally,Enemy,False,False,Enemy,Ally,True,Enemy,False,121.29999999999995,462.9000000000001,18436,14,3141433342,Ally,Ni De MM,4895,20,0,3,0
0,1,2,Blue,8,11,4,13,Marksman,None,36199,Ezreal,24160,6774,2,0,0,0,Red,1,None,Ally,False,False,Ally,Ally,True,Ally,False,456.0999999999999,396.29999999999995,11653,6,3141319237,None,Ni De MM,2040,13,2,0,1
0,1,0,Blue,0,4,124,10,Support,None,5187,Thresh,6554,1439,7,0,2,2,Red,9,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,-106.0,547.0,5155,0,3141324816,Ally,Ni De MM,203,37,2,1,0
1,4,3,Blue,10,12,49,15,Marksman,None,5265,Sivir,24962,12384,8,0,0,0,Red,0,Ally,Ally,False,False,Ally,Ally,False,Ally,False,131.5999999999999,656.5999999999999,15714,12,3141236859,Ally,Ni De MM,4932,12,0,2,1
1,3,1,Blue,8,8,28,13,Marksman,None,52108,Kaisa,17268,18925,1,0,0,0,Red,1,Ally,Enemy,False,False,Ally,Ally,True,Ally,True,92.0,542.2,12258,8,3141223861,Ally,Ni De MM,1942,16,0,3,1
0,0,0,Blue,3,7,29,15,Marksman,None,52178,Caitlyn,18294,5629,7,1,4,2,Red,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,113.40000000000009,-102.59999999999991,11984,4,3141230905,Enemy,Ni De MM,2667,11,0,1,0
0,2,0,Red,2,9,58,16,Marksman,None,52108,Kaisa,37088,1611,4,0,2,2,Blue,10,None,Enemy,False,False,Ally,Enemy,False,Enemy,False,-174.20000000000005,-76.40000000000009,16732,12,3140791899,None,Ni De MM,4703,16,0,1,0
0,0,0,Blue,1,6,31,11,Marksman,None,52108,Kaisa,13866,2196,9,0,2,0,Red,6,None,Ally,False,False,Enemy,None,None,Enemy,False,-274.20000000000005,401.4000000000001,10597,7,3140743059,None,Ni De MM,1188,6,0,0,0
1,1,0,Blue,2,11,250,13,Fighter,None,281,Volibear,6882,1221,8,0,3,3,Red,11,Ally,Ally,False,False,Enemy,Enemy,False,Enemy,False,102.40000000000009,754.9000000000001,7472,1,3140730816,Enemy,Ni De MM,1648,33,2,2,0
0,0,0,Red,3,7,45,11,Marksman,None,36199,Ezreal,17277,4272,1,0,0,0,Blue,1,None,Ally,False,False,None,None,None,Ally,False,-48.799999999999955,206.0999999999999,9834,10,3140684577,None,Ni De MM,1918,9,1,1,1
