allyBaronKills,allyDragonKills,allyInhibitorKills,allySide,allyTowerKills,assists,ccScore,champLevel,championClass,championID,championMastery,championName,damageToChampions,damageToObjectives,deaths,enemyBaronKills,enemyDragonKills,enemyInhibitorKills,enemySide,enemyTowerKills,firstBaron,firstBlood,firstBloodAssist,firstBloodKill,firstDragon,firstInhibitor,firstInhibitorAssist,firstTower,firstTowerAssist,fiveMinuteGoldDelta,fiveMinuteXPDelta,goldEarned,kills,matchId,riftHerald,summonerName,totalHealed,visionScore,visionWardsPurchased,wardKills,win
0,2,0,Blue,4,6,309,13,Fighter,None,1068,Urgot,18156,6912,11,1,0,2,Red,7,Enemy,Ally,False,False,Ally,Enemy,False,Ally,False,565.2,-9.700000000000045,10086,7,3014433863,None,Travel Frog,8112,25,1,6,0
0,4,1,Red,6,6,67,13,Marksman,None,4133,Corki,26452,10254,6,0,0,0,Blue,2,None,Ally,False,True,Ally,Ally,False,Enemy,False,961.9000000000001,548.5999999999999,10962,14,3014405792,Ally,Travel Frog,3946,21,2,1,1
0,1,0,Red,1,2,425,13,Mage,None,1404,Sylas,26665,66,8,0,2,2,Blue,10,None,Ally,False,False,Ally,Enemy,False,Enemy,False,55.90000000000009,152.4000000000001,10129,10,3014396335,Enemy,Travel Frog,6867,5,0,1,0
0,3,3,Blue,10,13,482,14,Tank,None,73170,JarvanIV,12760,15837,5,0,0,0,Red,2,None,Ally,False,False,Ally,Ally,False,Ally,False,9.900000000000091,-236.9000000000001,9755,5,3014094330,None,Travel Frog,6317,19,4,2,1
0,2,0,Blue,5,8,175,11,Assassin,None,67638,Khazix,7346,2151,4,0,0,0,Red,1,None,Ally,False,False,Ally,None,None,Ally,False,21.90000000000009,-372.70000000000005,7034,4,3014049383,None,Travel Frog,4922,14,1,2,1
1,2,3,Blue,11,11,376,13,Tank,None,73170,JarvanIV,8916,17985,3,0,1,0,Red,1,Ally,Enemy,False,False,Enemy,Ally,True,Ally,True,247.0999999999999,34.59999999999991,10103,7,3014052705,Enemy,Travel Frog,7386,24,4,4,1
1,3,1,Blue,8,13,568,16,Tank,None,73170,JarvanIV,29552,12525,10,0,2,1,Red,5,Ally,Ally,False,True,Enemy,Enemy,False,Enemy,False,182.5,-205.70000000000005,15877,11,3014031123,Enemy,Travel Frog,9283,38,4,4,1
1,3,2,Red,9,9,219,14,Fighter,None,18904,RekSai,14519,15320,3,0,0,0,Blue,3,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,155.20000000000005,133.5999999999999,10388,6,3013952483,Enemy,Travel Frog,11733,30,2,6,1
0,2,0,Blue,3,6,144,9,Mage,None,10358,Fiddlesticks,3417,1855,2,0,0,0,Red,0,None,Ally,False,False,Ally,None,None,Ally,False,-242.79999999999995,-327.79999999999995,4350,1,3163507006,None,Shr3wd ,472,23,3,3,1
0,1,1,Red,6,9,81,10,Support,None,59803,Zilean,5965,556,2,0,0,0,Blue,0,None,Enemy,False,False,Ally,Ally,False,Ally,False,-80.5,-322.9000000000001,5478,1,3149214097,Ally,Shr3wd ,3480,24,1,1,1
1,1,0,Red,1,17,324,15,Mage,None,10358,Fiddlesticks,11182,1639,13,0,1,3,Blue,11,Ally,Enemy,False,False,Ally,Enemy,False,Ally,False,-405.70000000000005,-297.20000000000005,8869,1,3147064079,None,Shr3wd ,2235,73,1,2,0
2,3,2,Red,9,25,361,16,Tank,None,66979,Nautilus,12305,6216,2,0,2,1,Blue,5,Ally,Ally,False,False,Ally,Ally,True,Ally,False,-216.79999999999995,-266.79999999999995,10801,2,3147013209,None,Shr3wd ,1972,72,6,5,1
0,1,0,Red,4,14,63,10,Mage,None,155144,Morgana,5979,1499,1,0,0,0,Blue,0,None,Ally,False,False,Ally,None,None,Ally,False,-447.70000000000005,-358.20000000000005,6084,2,3146995429,Ally,Shr3wd ,785,33,6,3,1
0,1,0,Blue,4,13,145,12,Support,None,362941,Thresh,6887,270,8,1,3,0,Red,3,Enemy,Ally,False,False,Enemy,None,None,Enemy,False,-342.0,-276.0,7813,1,3142832859,None,Shr3wd ,791,72,2,8,0
0,0,0,Blue,0,9,59,9,Support,None,362941,Thresh,4199,0,4,0,3,0,Red,5,None,Ally,False,False,Enemy,None,None,Enemy,False,-313.20000000000005,158.0999999999999,4723,0,3142817815,Enemy,Shr3wd ,0,33,4,5,0
0,0,0,Red,0,14,147,13,Support,None,251799,Janna,7074,70,4,1,3,3,Blue,11,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-25.799999999999955,550.0999999999999,7497,3,3142233213,Enemy,Shr3wd ,6373,27,1,2,0
0,3,0,Red,3,31,203,16,Support,None,251799,Janna,12593,1492,10,0,2,0,Blue,6,None,Enemy,False,False,Ally,None,None,Enemy,False,313.79999999999995,658.7,11316,4,3142160949,None,Shr3wd ,14409,90,3,8,1
0,0,1,Red,5,14,159,14,Support,None,251799,Janna,10225,3341,13,1,4,3,Blue,10,Enemy,Ally,False,False,Enemy,Enemy,False,Ally,False,168.9000000000001,-549.0999999999999,10396,5,3070066527,Enemy,Shr3wd ,4252,57,2,10,0
0,3,2,Red,10,10,31,13,Marksman,None,29769,Caitlyn,12304,12921,5,0,0,0,Blue,0,None,Enemy,False,False,Ally,Ally,False,Ally,False,-468.9000000000001,-208.20000000000005,10389,6,3070047763,Ally,Shr3wd ,3238,10,0,0,1
0,1,0,Blue,1,2,347,10,Fighter,None,10663,LeeSin,3714,8199,2,0,1,1,Red,5,None,Ally,False,False,Ally,Enemy,False,Enemy,False,3.099999999999909,-229.70000000000005,5642,1,3150237308,Enemy,babess,5516,12,4,0,0
0,0,0,Blue,1,2,211,12,Fighter,None,1434,Hecarim,6332,25945,6,1,3,1,Red,9,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-1.2999999999999545,167.20000000000005,8651,4,3150188578,Ally,babess,9980,18,3,5,0
0,0,0,Red,1,6,172,16,Marksman,None,3180,Kaisa,22496,677,7,2,4,3,Blue,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,141.29999999999995,71.09999999999991,13362,6,3150177147,Enemy,babess,2573,21,2,5,0
1,3,2,Blue,9,7,160,15,Marksman,None,9027,Jinx,19496,25723,10,1,1,0,Red,0,Ally,Ally,False,False,Ally,Ally,False,Ally,False,-258.5,-312.0,13906,8,3149144767,Ally,babess,2820,42,3,7,1
0,1,0,Red,1,5,18,13,Assassin,None,958,Leblanc,8977,7155,4,1,2,1,Blue,6,Enemy,Ally,False,True,Enemy,Enemy,False,Enemy,False,3.2000000000000455,390.4000000000001,10025,4,3149115069,Enemy,babess,3505,20,2,5,0
0,0,0,Red,0,2,238,12,Mage,None,2161,Orianna,11093,628,6,0,2,3,Blue,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,133.29999999999995,-103.90000000000009,6657,1,3149066909,Enemy,babess,1228,11,3,1,0
1,3,1,Red,8,9,456,17,Fighter,None,1530,DrMundo,16907,17890,2,0,2,1,Blue,6,Ally,Enemy,False,False,Enemy,Ally,False,Enemy,False,322.9000000000001,160.29999999999995,13853,5,3149044685,Enemy,babess,25167,38,3,10,1
0,2,2,Red,8,9,130,15,Fighter,None,3776,Riven,16629,16849,6,1,1,0,Blue,5,Enemy,Enemy,False,False,Enemy,Ally,True,Ally,False,-35.09999999999991,-222.20000000000005,12002,5,3148934105,Ally,babess,6450,29,1,3,1
0,1,0,Red,0,1,93,11,Assassin,None,8176,Nidalee,6995,6111,6,0,2,2,Blue,10,None,Ally,False,False,Ally,Enemy,False,Enemy,False,123.70000000000005,-300.0,7627,3,3148561476,Enemy,babess,7083,22,1,8,0
0,2,0,Blue,4,13,437,16,Fighter,None,10663,LeeSin,19521,25001,8,0,2,2,Red,7,None,Ally,False,True,Enemy,Enemy,False,Ally,False,-177.0,253.4000000000001,14084,9,3148518801,Ally,babess,7599,41,8,5,0
0,0,0,Red,1,1,9,10,Marksman,None,132,Xayah,5182,254,11,0,2,2,Blue,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,93.90000000000009,-28.90000000000009,5227,0,3148490942,Enemy,babess,637,8,0,0,0
0,1,0,Blue,0,6,279,15,Marksman,None,785444,Kindred,17002,11312,5,1,2,1,Red,8,Enemy,Ally,False,True,Ally,Enemy,False,Enemy,False,-6.400000000000091,352.70000000000005,11558,8,3051410583,Enemy,stay at h0me dad,12615,20,3,2,0
0,0,0,Blue,2,9,442,15,Mage,None,1314,Neeko,27457,15437,8,0,1,1,Red,10,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,5.2000000000000455,-211.20000000000005,12950,11,3051391710,Ally,stay at h0me dad,9842,30,1,4,0
0,1,0,Red,1,10,284,14,Marksman,None,785444,Kindred,14838,14183,4,0,3,1,Blue,9,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-13.5,-345.20000000000005,10285,4,3051377135,Enemy,stay at h0me dad,12269,25,4,11,0
0,0,0,Red,2,1,347,12,Mage,None,1314,Neeko,7515,2762,8,1,2,2,Blue,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-123.59999999999991,-38.700000000000045,8676,4,3051368784,Enemy,stay at h0me dad,5593,22,2,2,0
1,0,2,Blue,8,9,353,14,Mage,None,1314,Neeko,20085,13904,6,0,2,0,Red,1,Ally,Ally,False,True,Enemy,Ally,False,Ally,False,304.9000000000001,-163.9000000000001,10702,6,3051374216,None,stay at h0me dad,8021,23,0,3,1
1,2,1,Red,8,7,367,17,Marksman,None,785444,Kindred,53840,18937,8,0,0,0,Blue,1,Ally,Ally,False,False,Ally,Ally,False,Ally,False,-402.79999999999995,-283.5,17629,19,3051371768,None,stay at h0me dad,15173,21,3,5,1
0,1,0,Blue,3,12,356,14,Marksman,None,1394,Quinn,18213,7064,9,1,2,1,Red,7,Enemy,Ally,False,False,Enemy,Enemy,False,Ally,False,-124.59999999999991,448.0,9680,3,3051359181,Enemy,stay at h0me dad,5547,33,5,1,0
0,0,0,Red,0,2,179,9,Mage,None,1314,Neeko,3371,2538,1,0,1,0,Blue,2,None,Enemy,False,False,Enemy,None,None,Enemy,False,-37.799999999999955,204.0,4900,0,3051357127,None,stay at h0me dad,4560,11,3,1,0
0,1,0,Red,4,9,340,18,Marksman,None,785444,Kindred,40520,13750,10,3,4,4,Blue,11,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-40.59999999999991,-174.0999999999999,18409,8,3039609262,Enemy,stay at h0me dad,19175,43,2,13,0
0,1,0,Red,1,6,226,15,Marksman,None,785444,Kindred,27992,11004,11,2,2,3,Blue,10,Enemy,Ally,False,False,Ally,Enemy,False,Enemy,False,-344.5999999999999,176.29999999999995,11649,5,3037560857,None,stay at h0me dad,15433,33,3,6,0
0,4,2,Red,8,9,402,18,Marksman,None,785444,Kindred,58749,42293,4,2,2,1,Blue,7,Enemy,Enemy,False,False,Ally,Ally,False,Enemy,False,-50.59999999999991,323.70000000000005,24553,21,3037518198,Ally,stay at h0me dad,27385,36,2,9,1
0,1,0,Blue,0,6,85,11,Tank,None,57992,Galio,13425,926,10,0,1,1,Red,8,None,Enemy,False,False,Ally,Enemy,False,Enemy,False,-98.79999999999995,-169.5999999999999,6379,3,2992103137,Enemy,Toukaneki,0,13,3,0,0
0,2,0,Blue,2,3,37,13,Fighter,None,22922,Renekton,9858,2488,5,1,1,0,Red,2,Enemy,Enemy,False,False,Ally,None,None,Ally,False,-383.79999999999995,-257.70000000000005,9571,2,2991122008,Ally,Toukaneki,3534,15,2,2,0
1,1,3,Red,11,8,145,14,Assassin,None,99807,Kassadin,14891,4398,9,0,2,0,Blue,3,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,32.700000000000045,351.20000000000005,9494,3,2990617490,Ally,Toukaneki,8474,19,2,1,1
1,5,5,Red,11,20,297,18,Assassin,None,99807,Kassadin,78525,12971,11,2,1,1,Blue,7,Enemy,Enemy,False,False,Ally,Ally,True,Enemy,False,213.9000000000001,543.0999999999999,22924,20,2990570090,Ally,Toukaneki,27333,32,3,1,1
1,1,2,Blue,9,4,25,13,Fighter,None,22922,Renekton,5055,3449,5,0,0,0,Red,2,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,-276.70000000000005,-276.0999999999999,7440,0,2990540516,None,Toukaneki,2208,9,1,0,1
0,2,2,Red,9,12,42,16,Fighter,None,22922,Renekton,23426,9103,10,1,2,0,Blue,4,Enemy,Enemy,False,False,Enemy,Ally,False,Ally,False,513.8,577.0999999999999,15052,13,2990463006,Enemy,Toukaneki,11284,15,3,1,1
0,3,2,Red,11,9,144,13,Assassin,None,99807,Kassadin,30308,2958,7,0,0,0,Blue,1,None,Ally,False,False,Ally,Ally,False,Ally,False,200.0,544.0999999999999,13575,20,2989638047,Ally,Toukaneki,8863,19,2,1,1
0,0,0,Red,0,2,145,13,Assassin,None,99807,Kassadin,10501,0,0,1,2,2,Blue,8,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-30.40000000000009,470.9000000000001,8320,4,2989609350,Enemy,Toukaneki,4059,14,1,1,0
0,2,3,Red,11,12,87,14,Tank,None,57992,Galio,19611,7493,2,0,1,0,Blue,0,None,Ally,False,True,Ally,Ally,False,Ally,False,547.7,218.5999999999999,11679,8,2989053941,Ally,Toukaneki,1109,16,4,2,1
0,1,0,Red,5,6,199,15,Assassin,None,99807,Kassadin,17954,7291,7,1,2,2,Blue,10,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-111.90000000000009,427.0999999999999,11535,5,2988986902,Enemy,Toukaneki,6812,22,4,3,0
0,0,0,Blue,2,3,154,13,Assassin,None,99807,Kassadin,18787,1324,8,0,2,1,Red,9,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,330.5999999999999,647.2,9651,6,2988918516,Enemy,Toukaneki,6957,26,3,1,0
0,0,0,Blue,1,7,171,12,Fighter,None,64379,Hecarim,10996,1625,8,1,4,2,Red,11,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,285.4000000000001,763.7,7775,3,3214680195,Enemy,I SaintLaurent I,8710,6,0,2,0
1,3,2,Blue,9,11,350,16,Fighter,None,583512,Olaf,20153,15150,9,0,2,0,Red,3,Ally,Ally,False,False,Ally,Ally,True,Ally,True,73.79999999999995,168.5,12751,7,3214635037,Enemy,I SaintLaurent I,10492,7,0,2,1
0,0,0,Blue,3,4,384,14,Fighter,None,583512,Olaf,29513,8211,5,1,4,2,Red,11,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,-133.4000000000001,-178.4000000000001,13191,13,3214600331,None,I SaintLaurent I,8345,6,0,0,0
0,1,0,Red,5,9,556,18,Fighter,None,583512,Olaf,35227,6548,10,2,5,2,Blue,7,Enemy,Ally,False,True,Enemy,Enemy,False,Ally,False,522.7,411.9000000000001,16149,9,3213837623,None,I SaintLaurent I,12327,8,0,2,0
0,0,0,Blue,1,3,78,10,Fighter,None,98272,MonkeyKing,5488,516,6,0,2,0,Red,5,None,Enemy,False,False,Enemy,None,None,Enemy,False,-274.5,-361.29999999999995,5527,3,3213862165,Enemy,I SaintLaurent I,2845,2,1,0,0
0,0,0,Red,0,0,121,11,Fighter,None,10473,Aatrox,6815,434,2,0,1,0,Blue,2,None,Ally,False,False,Enemy,None,None,Enemy,False,225.70000000000005,339.20000000000005,4990,2,3213808804,None,I SaintLaurent I,4073,2,1,0,0
1,3,2,Blue,11,7,246,15,Fighter,None,21624,Udyr,12299,34095,2,0,1,0,Red,3,Ally,Ally,False,True,Ally,Ally,True,Enemy,False,-241.0,-262.79999999999995,11323,6,3213698504,Ally,I SaintLaurent I,17398,13,0,2,1
0,3,0,Red,4,2,262,18,Fighter,None,21624,Udyr,20299,33340,9,2,4,3,Blue,10,Enemy,Ally,False,True,Ally,Enemy,False,Enemy,False,195.79999999999995,-137.79999999999995,19438,12,3212899094,Ally,I SaintLaurent I,19319,25,1,4,0
0,0,0,Red,2,3,308,11,Fighter,None,583512,Olaf,12485,2464,7,1,2,0,Blue,5,Enemy,Ally,False,False,Enemy,None,None,Enemy,False,398.0,410.5,7890,5,3212887651,Enemy,I SaintLaurent I,5049,6,0,1,0
2,1,4,Red,10,8,352,17,Fighter,None,583512,Olaf,33917,30290,4,0,4,0,Blue,3,Ally,Enemy,False,False,Enemy,Ally,False,Ally,False,185.0,469.9000000000001,15096,9,3212905379,Ally,I SaintLaurent I,11142,15,0,2,1
2,4,2,Red,9,11,476,17,Fighter,None,583512,Olaf,29648,9871,7,0,1,0,Blue,3,Ally,Ally,False,True,Enemy,Ally,False,Ally,False,222.20000000000005,140.5,14290,9,3212809044,Enemy,I SaintLaurent I,18490,14,1,2,1
1,1,1,Blue,8,13,279,16,Mage,None,16655,Lux,16143,1291,6,0,3,0,Red,5,Ally,Ally,False,False,Enemy,Ally,False,Ally,False,11.0,-676.0999999999999,10743,3,3163148338,Ally,VeryChristianMan,1141,11,1,0,1
1,1,0,Red,3,20,263,18,Mage,None,32002,Xerath,43621,6041,6,2,5,5,Blue,11,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,515.0,-304.4000000000001,17414,11,3163171880,None,VeryChristianMan,564,10,0,1,0
1,2,3,Red,10,12,136,18,Mage,None,38765,Vladimir,45220,18419,6,1,3,1,Blue,6,Ally,Enemy,False,False,Enemy,Ally,False,Ally,False,-563.5999999999999,-589.0,17010,9,3130585253,Enemy,VeryChristianMan,40352,18,0,2,1
2,1,2,Blue,9,10,146,18,Mage,None,38765,Vladimir,45723,13743,7,1,6,3,Red,8,Ally,Ally,False,False,Enemy,Enemy,False,Enemy,False,138.70000000000005,590.4000000000001,20296,19,3127512693,Enemy,VeryChristianMan,47901,25,0,2,1
0,0,0,Blue,0,4,85,13,Mage,None,38765,Vladimir,8599,0,3,0,3,2,Red,10,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-40.799999999999955,151.20000000000005,7750,0,3127444866,Ally,VeryChristianMan,12446,12,0,2,0
0,0,0,Blue,1,2,62,10,Mage,None,38765,Vladimir,4808,322,3,0,1,1,Red,8,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-124.20000000000005,190.0999999999999,5463,1,3127018003,Enemy,VeryChristianMan,5013,8,0,2,0
0,3,0,Blue,7,9,126,14,Mage,None,38765,Vladimir,12221,5837,1,0,0,0,Red,0,None,Ally,False,False,Ally,None,None,Ally,False,-46.700000000000045,-440.5,10119,4,3127014171,Ally,VeryChristianMan,11654,31,1,4,1
0,2,0,Red,4,2,102,14,Mage,None,38765,Vladimir,14368,4530,7,1,2,1,Blue,7,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,289.5999999999999,15.700000000000045,10362,5,3126978790,None,VeryChristianMan,21253,29,1,0,0
2,4,3,Blue,9,10,122,17,Assassin,None,5915,Kassadin,27622,10604,9,0,0,1,Red,7,Ally,Ally,False,False,Ally,Ally,False,Ally,False,-161.9000000000001,-379.0999999999999,14657,9,3126755887,Ally,VeryChristianMan,8306,31,1,4,0
0,0,0,Blue,0,2,68,12,Mage,None,38765,Vladimir,10738,1093,7,0,3,3,Red,9,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-542.5,-404.79999999999995,7020,4,3126734262,Enemy,VeryChristianMan,9803,6,0,0,0
0,1,0,Blue,0,1,58,8,Mage,None,206401,Velkoz,4455,588,4,0,1,0,Red,2,None,Enemy,False,False,Ally,None,None,Enemy,False,357.5999999999999,91.79999999999995,3175,0,3106465344,None,OnPeutGagner,31,19,2,4,0
0,0,0,Blue,0,3,81,7,Mage,None,206401,Velkoz,6524,0,3,0,2,1,Red,7,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-432.29999999999995,-452.0,3942,0,3104740452,None,OnPeutGagner,33,9,1,2,0
0,0,0,Red,0,0,191,10,Fighter,None,17091,Gnar,9928,0,3,0,1,0,Blue,3,None,Ally,False,False,Enemy,None,None,Enemy,False,254.70000000000005,-161.5,4414,0,3103625619,None,OnPeutGagner,706,8,1,1,0
0,0,1,Red,5,4,74,7,Fighter,None,17091,Gnar,4375,3843,1,0,0,0,Blue,0,None,Ally,False,False,None,Ally,True,Ally,True,203.29999999999995,391.29999999999995,3748,1,3103610455,None,OnPeutGagner,94,2,1,0,1
1,3,0,Red,4,8,481,17,Fighter,None,17091,Gnar,22383,8454,10,1,1,3,Blue,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-559.2,-765.3,12523,5,3102804016,Ally,OnPeutGagner,5988,31,3,2,0
0,1,0,Blue,5,5,248,11,Fighter,None,17091,Gnar,12928,9393,0,0,0,0,Red,0,None,Ally,False,False,Ally,None,None,Ally,False,117.40000000000009,294.5,9038,9,3102777768,None,OnPeutGagner,459,9,1,0,1
0,2,0,Blue,3,5,173,12,Mage,None,206401,Velkoz,12288,870,8,0,1,1,Red,7,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,-372.5999999999999,-316.79999999999995,6911,3,3102758687,Enemy,OnPeutGagner,401,18,2,0,0
1,2,1,Blue,7,12,387,15,Mage,None,206401,Velkoz,39281,12121,7,1,1,0,Red,7,Enemy,Enemy,False,False,Enemy,Ally,True,Enemy,False,-440.0,24.40000000000009,13063,10,3102594909,Enemy,OnPeutGagner,1993,14,0,0,1
0,0,0,Blue,3,2,147,12,Mage,None,179,Ahri,15790,3268,13,1,3,2,Red,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,True,-54.59999999999991,140.5999999999999,8752,3,3101659404,Ally,OnPeutGagner,1607,24,4,5,0
0,1,1,Red,7,4,112,13,Mage,None,206401,Velkoz,14057,6219,3,0,1,0,Blue,0,None,Ally,False,False,Enemy,Ally,True,Ally,False,-163.9000000000001,563.4000000000001,9039,5,3101651144,Ally,OnPeutGagner,242,15,1,0,1
0,0,0,Red,0,0,61,7,Fighter,None,17091,Gnar,2809,0,2,0,1,1,Blue,8,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-329.0999999999999,-765.5,3330,0,3101446608,Enemy,OnPeutGagner,183,4,1,1,0
0,0,0,Red,0,1,313,9,Tank,None,51972,Chogath,3944,944,4,0,1,1,Blue,5,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-67.79999999999995,565.0999999999999,4272,1,3148918837,Enemy,LolMorde33,2054,0,0,0,0
1,3,1,Blue,10,3,259,17,Fighter,None,268160,Mordekaiser,18400,8937,4,0,1,0,Red,2,Ally,Ally,False,False,Ally,Ally,False,Ally,False,-298.79999999999995,252.0,11635,6,3148911022,Enemy,LolMorde33,6325,14,0,1,1
1,3,2,Red,10,6,212,14,Fighter,None,268160,Mordekaiser,17519,12038,3,0,0,0,Blue,2,Ally,Ally,False,True,Ally,Ally,False,Ally,False,1025.7,807.0,12582,9,3148881489,Ally,LolMorde33,6466,8,0,2,1
0,0,0,Blue,0,1,58,12,Fighter,None,14061,Garen,10597,2255,9,1,3,2,Red,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-159.0,153.20000000000005,5991,2,3148856301,Enemy,LolMorde33,492,4,0,0,0
2,2,2,Blue,8,9,226,17,Fighter,None,268160,Mordekaiser,28406,2867,7,0,2,0,Red,5,Ally,Ally,False,True,Enemy,Ally,False,Enemy,False,-86.0,-205.70000000000005,13677,11,3148654059,Ally,LolMorde33,7536,14,0,3,1
0,0,1,Red,6,6,164,13,Fighter,None,268160,Mordekaiser,21081,6418,4,0,2,0,Blue,2,None,Ally,False,True,Enemy,Ally,True,Ally,False,453.4000000000001,-42.90000000000009,11227,11,3148638906,Ally,LolMorde33,5141,8,0,1,1
2,3,1,Red,8,5,236,17,Fighter,None,268160,Mordekaiser,16401,10640,7,0,2,0,Blue,2,Ally,Ally,False,True,Ally,Ally,True,Ally,False,-387.79999999999995,-207.0,14553,7,3148599053,None,LolMorde33,7613,19,0,2,1
0,2,1,Red,7,9,317,18,Fighter,None,268160,Mordekaiser,37604,1983,9,1,3,0,Blue,6,Enemy,Enemy,False,False,Enemy,Ally,False,Enemy,False,270.5,-95.5,15509,15,3148411106,None,LolMorde33,11394,20,0,6,1
0,3,1,Blue,7,4,165,13,Fighter,None,268160,Mordekaiser,8945,1195,2,0,0,0,Red,0,None,Ally,False,False,Ally,Ally,True,Ally,False,-567.9000000000001,-553.8,9403,5,3148372773,Ally,LolMorde33,4630,9,0,2,1
1,0,0,Red,0,4,90,15,Fighter,None,14061,Garen,12373,4712,5,0,3,1,Blue,9,Ally,Ally,False,True,Enemy,Enemy,False,Enemy,False,-93.90000000000009,362.5,10964,7,3148363581,Enemy,LolMorde33,1359,3,0,1,0
0,1,0,Blue,0,2,231,15,Fighter,None,268160,Mordekaiser,23635,686,11,0,4,1,Red,9,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-138.70000000000005,-291.20000000000005,12079,10,3148334359,Enemy,LolMorde33,5723,13,0,2,0
0,0,0,Blue,1,10,176,13,Mage,None,25872,Orianna,12665,4023,6,0,3,1,Red,5,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-146.70000000000005,-352.5999999999999,7915,1,3221598240,Ally,MustardnBiscuits,1803,21,2,6,0
1,4,3,Blue,11,8,261,14,Mage,None,25872,Orianna,13331,6178,4,0,0,0,Red,0,Ally,Ally,False,False,Ally,Ally,False,Ally,False,-340.5,324.5,8871,2,3221496552,Ally,MustardnBiscuits,6745,19,4,1,1
1,1,1,Blue,8,20,299,15,Mage,None,25872,Orianna,20130,3168,8,0,3,0,Red,4,Ally,Ally,False,False,Ally,Ally,True,Ally,False,203.79999999999995,39.299999999999955,9158,0,3221227945,Ally,MustardnBiscuits,2528,14,5,1,1
0,0,0,Red,0,1,261,11,Fighter,None,15717,XinZhao,8382,6165,12,1,4,1,Blue,9,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-281.0999999999999,-249.0999999999999,7421,5,3221253897,Enemy,MustardnBiscuits,9541,19,6,0,0
1,2,1,Blue,10,11,260,15,Mage,None,25872,Orianna,23243,8194,4,0,1,0,Red,4,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,-91.90000000000009,-342.20000000000005,10639,4,3221108173,Enemy,MustardnBiscuits,2845,21,1,1,1
1,2,3,Red,11,7,291,15,Tank,None,36549,Singed,22632,8980,1,0,0,0,Blue,2,Ally,Ally,False,False,Ally,Ally,False,Ally,False,-358.5999999999999,-373.29999999999995,11809,8,3220631457,Ally,MustardnBiscuits,7930,20,4,0,1
0,2,0,Red,7,22,228,14,Mage,None,25872,Orianna,18898,7962,2,0,1,0,Blue,2,None,Ally,False,False,Enemy,None,None,Enemy,False,-116.5,-545.4000000000001,8584,0,3220600892,Ally,MustardnBiscuits,1877,15,2,2,1
0,1,0,Red,2,20,420,16,Mage,None,25872,Orianna,28934,2852,4,0,3,1,Blue,9,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,-308.0999999999999,-413.20000000000005,10850,2,3217269143,Enemy,MustardnBiscuits,4707,25,4,2,0
0,1,0,Red,3,5,10,14,Marksman,None,32171,Lucian,11439,1989,6,1,2,2,Blue,9,Enemy,Ally,False,False,Ally,Enemy,False,Ally,True,249.4000000000001,-209.0999999999999,11893,4,3217304456,Enemy,MustardnBiscuits,2106,21,1,2,0
0,3,0,Blue,5,10,62,10,Support,None,121467,Thresh,4395,5674,3,0,0,0,Red,0,None,Ally,False,False,Ally,None,None,Ally,True,122.79999999999995,286.0,7185,3,3201278052,Ally,MustardnBiscuits,1879,33,3,2,1
1,3,1,Red,9,6,45,14,Fighter,None,29717,Jax,8453,15758,4,0,0,0,Blue,0,Ally,Ally,False,False,Ally,Ally,False,Ally,False,421.5,-4.5,9257,1,3201263873,Ally,MustardnBiscuits,2789,21,3,1,1
